Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
868873919,"Feb 16, 2017, 8:27:40 PM",Nachtlauf,Run,,1654,5.18,,,false,,,activities/868873919.gpx,79.0,,1654.0,1569.0,5180.10009765625,11.199999809265137,,18.649999618530273,,96.0,118.0,21.100000381469727,-0.009652320295572281,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
869922339,"Feb 17, 2017, 8:19:27 PM",When u trying to be cool but your Phone goes off during the run  🏃📱ich hasse es wenn mein Handy während joggen aus geht!  +2km guys ,Run,,3675,5.28,,,false,,,activities/869922339.gpx,79.0,,3675.0,1877.0,5284.60009765625,6.699999809265137,,31.738000869750977,,97.0,118.0,16.299999237060547,-0.013245999813079834,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
872285944,"Feb 19, 2017, 1:33:58 PM","Nicht nur trail sondern auch alles mögliche! So muss immer joggen gehen sein !  ძალიან სინესტეა გარეთ , სუნთქვა ძალიან ჭირდა , მაგრამ კარგი სიტბილი გამოვიდა ! ბევრ კარგ ადგის გადავაწყდი 👍",Run,"",4828,12.23,,,false,,,activities/872285944.gpx,79.0,,4828.0,4367.0,12230.7001953125,6.199999809265137,,229.11900329589844,,95.4000015258789,303.0,42.79999923706055,-0.003270460059866309,,,,,,,,,1251.15771484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/F39CF5C7-83F8-4263-A131-2D1E4A2B1DD1.jpg|media/80ECD2BD-CCFD-4827-B34C-6FA096B6CA3A.jpg|media/05808E9A-852C-456E-8A9B-E09043613CF1.jpg|media/DB24B46E-59EC-44B1-8047-4B3983357977.jpg|media/40F3384E-D609-4F9D-9200-FDDFE49368D1.jpg|media/859D22E2-056B-49CA-965E-450A4DB95621.jpg|media/00BA9A42-BEB8-427C-A162-5952EF9AB409.jpg|media/32C53F4F-4B42-4433-AC7A-3995462BC7B9.jpg|media/0579D2AD-E73F-4B62-BC07-D02E45C5310C.jpg|media/33B80C7C-FD6A-4E00-A966-FB6A05AFA750.jpg|media/3C7CE901-AD8E-4C34-9664-D45FB98B831C.jpg|media/DC10F27B-42B2-4377-BB44-52E17562F4C3.jpg|media/E8BDE751-5FAC-401B-A89E-D5DDBA32E499.jpg|media/CE543C79-C1A4-4ACD-8D6E-9AA12FACEB6F.jpg|media/BAAEBF30-024B-411A-AA27-349BE456A3F1.jpg|media/E9DE21B6-45C6-4923-BFCC-F3DF6B059458.jpg
874924879,"Feb 21, 2017, 7:07:02 PM",Es wird immer wieder wärmer draußen! ,Run,"",2744,7.83,,,false,,,activities/874924879.gpx,79.0,,2744.0,2596.0,7832.2998046875,10.699999809265137,,42.30110168457031,,96.0,118.9000015258789,15.899999618530273,-0.0038302899338304996,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/7681518D-CC92-4F79-BD32-D4949451B086.jpg
878164610,"Feb 24, 2017, 5:40:26 PM",Was für ein verrücktes Wetter! ,Run,"",2943,8.50,,,false,,,activities/878164610.gpx,79.0,,2943.0,2928.0,8501.099609375,5.5,,22.3617000579834,,95.4000015258789,118.0,18.700000762939453,-0.0023526400327682495,,,,,,,,,830.3001708984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
884065855,"Mar 1, 2017, 7:33:25 PM",Endlich mal wieder Laufen 🏃  ,Run,"",2283,7.30,,,false,,,activities/884065855.gpx,79.0,,2283.0,2265.0,7302.60009765625,6.0,,18.103300094604492,,96.30000305175781,115.0999984741211,17.200000762939453,0.02601809985935688,,,,,,,,,718.0436401367188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
893064616,"Mar 9, 2017, 7:16:38 AM",Lauf am Morgen,Run,,2235,6.61,,,false,,,activities/893064616.gpx,79.0,,2235.0,2209.0,6616.0,6.300000190734863,,22.188499450683594,,95.4000015258789,118.0,11.699999809265137,0.0015114899724721909,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
893827131,"Mar 9, 2017, 8:00:32 PM",Zweite Runde heute ! Easy Run after eating some sweety stuffs :),Run,"",1552,3.43,,,false,,,activities/893827131.gpx,79.0,,1552.0,1391.0,3437.800048828125,4.5,,16.10770034790039,,99.0,115.69999694824219,14.5,-0.01745299994945526,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/E1DE0B5F-5848-46E8-8878-77BBFEAA7557.jpg|media/B7B7EA42-52BD-4DA4-9C8D-496240E0DE5E.jpg|media/AD9C0F3C-CE4B-4B93-9C8C-2C4B0CF18148.jpg|media/EF506CC2-0AC2-4798-A068-3986D0022358.jpg|media/DD65FE13-E94D-43E3-A9A8-79F7A45B782C.jpg|media/2F70BB35-00D4-4B61-9B8A-DF0B05617592.jpg|media/359C5B57-891D-4F83-B537-4A7B0376256C.jpg|media/7CDA531B-75E5-4B2F-9383-AF24E7B490B1.jpg|media/00BE56C8-4547-4206-8F53-4BE1313ABC83.jpg|media/3E1E0902-AA21-4BEA-8BD2-5B5AA36D615F.jpg|media/707A22AC-6FB9-49A7-8C13-97D1CF918D0F.jpg
895639334,"Mar 11, 2017, 10:11:48 AM",Heute sind es 17 Kilometer geworden !finally it is not raining outside ,Run,"",5964,17.08,,,false,,,activities/895639334.gpx,79.0,,5964.0,5799.0,17080.0,5.599999904632568,,315.9639892578125,,95.4000015258789,329.1000061035156,36.0,-0.005269320216029882,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/B65BC121-668B-4683-9D2A-463CFB28D551.jpg|media/C6D7AA10-0CB8-4BFC-8B6A-83F2B2D05F23.jpg|media/D12CA8A4-C22B-4F0B-BC38-8961DA8204D4.jpg|media/72DD1218-7D8D-4D5C-8616-FF65DB3CDEAB.jpg|media/6ED887A2-BDDD-4D87-A318-74B0A7001742.jpg|media/1339B135-EAF2-4A28-A097-6BEFFF3760F6.jpg|media/E84A5B1B-E4A0-4F95-B53F-DE1507269877.jpg|media/508B3848-FB58-4670-B460-57A7AA827642.jpg|media/304CB7A4-0477-4102-90DD-39392157D2D1.jpg
898949892,"Mar 13, 2017, 5:59:49 PM",Montag Easylauf,Run,"",2195,5.65,,,false,,,activities/898949892.gpx,79.0,,2195.0,2149.0,5653.2001953125,4.300000190734863,,17.031200408935547,,95.4000015258789,113.0,8.899999618530273,0.005306730046868324,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
